URL,PRICE
https://www.amazon.com/dp/B0C16LNKY2,67.98
https://www.amazon.com/dp/B0BSV8CQLT,44.98
https://www.amazon.com/dp/B0BS3Y4J8K,77.98
https://www.amazon.com/dp/B0BTFGKXVB,50.98
https://www.amazon.com/dp/B0BVBSW41C,51.98
https://www.amazon.com/dp/B0BTZLLYYQ,84.98
https://www.amazon.com/dp/B08YQK3VYG,15.99
https://www.amazon.com/dp/B0BTPP3ZQZ,39.98
https://www.amazon.com/dp/B0BW5TXJTF,49.98
https://www.amazon.com/dp/B0BXB4NPKD,194.98
https://www.amazon.com/dp/B0BSV7NXLJ,62.98
https://www.amazon.com/dp/B0BVGCDVTV,119.98
https://www.amazon.com/dp/B08YRMVC28,12.99
https://www.amazon.com/dp/B0BS49V5F4,119.98
https://www.amazon.com/dp/B0BXPF7T83,54.98
https://www.amazon.com/dp/B0BTBNHD69,89.98
https://www.amazon.com/dp/B0BXFFSZRJ,19.98
https://www.amazon.com/dp/B0BT1D2NXV,21.98
https://www.amazon.com/dp/B0BW3WTB6S,27.98
https://www.amazon.com/dp/B0BT4F82JD,22.98
https://www.amazon.com/dp/B0BVRG41FS,29.98
https://www.amazon.com/dp/B0BYPFXCRZ,99.98
https://www.amazon.com/dp/B0BSNPJDDP,19.98
https://www.amazon.com/dp/B0BVM9VMDM,49.98
https://www.amazon.com/dp/B0BWWL4JPY,69.98
https://www.amazon.com/dp/B0BLY91983,38.98
https://www.amazon.com/dp/B0BSFY2NG6,54.98
https://www.amazon.com/dp/B0BSS4G7J9,31.98
